"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
XXCentury_Misc_Balasanyan_balasanyan-round_dance.mid,29,1 2 3,11 27 29,,,,4 5 6 7 8 9 10 18 19 20 21 22 23 24 25 26 28
XXCentury_Misc_Grainger_irish_tune.mid,9,1 2,8,,,,3 4 5 6 7
XXCentury_Misc_Messiaen_1331banquetc.mid,6,6,,,,,1 2 3 4 5
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,9,1 2,,,,,3 4 5 6 7 8 9
XXCentury_Neoclassicism_Prokofiev_piano_conc_no3_op26_mov1.mid,16,1 2 3 4 12,16,,,,5 6 7 8 9 11 13 14 15
XXCentury_Neoclassicism_Stravinsky_2809stravinsky2.mid,17,1 2 3 6,11 17,,,,4 5 7 8 9 10 13 14 15 16
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,12,4 5,7,,,,1 2 3 6
XXCentury_XX-Nationalism_Barrios_Mangore_abarrios-epitafio.mid,4,1,4,,,,2 3
XXCentury_XX-Nationalism_Gershwin_2131prgybess.mid,10,3 4,6,,,,5 7 9 10
XXCentury_XX-Nationalism_Holst_FIRST-2.mid,31,1 2 3 5 16,15 24,,,,4 6 7 8 9 11 12 13 14 17 18 19 20 21 22 23 26
XXCentury_XX-Nationalism_Janacek_1210jansinf3.mid,20,1 2 3 5 15 16,19,,,,4 6 7 8 9 10 11 12 13 14 17 18
XXCentury_XX-Nationalism_Janacek_JANSINF5.mid,26,2,13 25,,,,1 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 23 24
XXCentury_XX-Nationalism_Khachaturian_gayane_lezqhink.mid,22,1 2 3 4,22,,,,5 6 7 8 9 10 11 12 13 16 17 18 19 20 21
XXCentury_XX-Nationalism_Knipper_cavalry.mid,17,1 2 3 4,10 17,,,,5 6 7 8 9 13 14 15 16
XXCentury_XX-Nationalism_Nielsen_symp_no2_finale.mid,19,1 3 13,19,,,,2 4 5 6 7 8 9 11 15 16 17 18
XXCentury_XX-Nationalism_Orff_Orff-Carmina_Burana-werwelmi.mid,21,1 8 9 10,5 12 16,,,,2 3 4 11 13 14 15
XXCentury_XX-Nationalism_Orff_orff_carmina_08.mid,10,1,4,,,,2 3 5 6 7 8 9
XXCentury_XX-Nationalism_Tarrega_tarrega_preludio_no1.mid,2,1,2,,,,
XXCentury_XX-Nationalism_Vaughan_Williams_Seasongs.mid,20,1 2 3 4,13 20,,,,5 6 7 8 9 10 11 12 16 17 18 19
XXCentury_XX-Nationalism_Vaughan_Williams_WilliamsV_FantasiaTallis.mid,16,1 2 5 11,10 15,,,,3 4 6 7 8 9 12 13 14
XXCentury_XX-Nationalism_Villalobos_suite_floral_no2.mid,16,2,11,,,,1 3 4 5 6 7 8 9 10
