"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown
"Romanticism_Romanticism_Chopin_prelude03.mid",4,,,2,3,
"Romanticism_Romanticism_Chopin_sonata_Bbm_Op35_No2_3.Marche_funebre.mid",3,,,2,3,
"Romanticism_Romanticism_Chopin_valse14.mid",5,1,,,,
"Romanticism_Romanticism_Delibes_Delibes_La_Valse.mid",15,1 2 3 11,15,,,
"Romanticism_Romanticism_Gounod_1194goun-unk.mid",10,1 2 4,7 9,,,
"Romanticism_Romanticism_Gounod_AveVerumGounod.mid",5,1,4,,,
"Romanticism_Romanticism_Gounod_GP_4_FAU.mid",16,1 2 3 12,10 16,,,
"Romanticism_Romanticism_Gounod_GP_FA_MS.mid",13,,,,,,
"Romanticism_Romanticism_Heller_2081melody5reg.mid",2,,,1,2,
"Romanticism_Romanticism_Heller_2159melody8reg.mid",2,,,1,2,
"Romanticism_Romanticism_Jullien_Jullien_Tarantelle.mid",20,1 2 3 4 5 16,20,,,
"Romanticism_Romanticism_Liszt_1558earlking.mid",14,,,1,2,
"Romanticism_Romanticism_Liszt_Christmas_Tree_11.Hungarian_Christmas.mid",13,,,1 3,2 4,
"Romanticism_Romanticism_Liszt_Christmas_Tree_9.Evening_Bells.mid",16,,,,,,
"Romanticism_Romanticism_Liszt_Hung_Rhapsodie_No16.mid",7, ,,1,2,
"Romanticism_Romanticism_Liszt_Symphonic_Poem_No7.mid",16,2 12,16,,,
"Romanticism_Romanticism_Mendelssohn_239Bridalch.mid",3,,3,1,2,
"Romanticism_Romanticism_Mendelssohn_4403precm.mid",5,2,5,,,
"Romanticism_Romanticism_Mendelssohn_Eli02.mid",10,1,9,,,
"Romanticism_Romanticism_Mendelssohn_Eli28.mid",4,1,,,,
"Romanticism_Romanticism_Mendelssohn_Eli31.mid",8,1 2,7,,,
"Romanticism_Romanticism_Mendelssohn_mendel05.mid",7,,,,,,
"Romanticism_Romanticism_Panofka_panofka_24_vocalises_ttes_voix_09.mid",3,1,,2,3,
"Romanticism_Romanticism_Panofka_panofka_24_vocalises_ttes_voix_16.mid",3,,,,,,
"Romanticism_Romanticism_Panofka_panofka_24_vocalises_ttes_voix_17.mid",3,1,,2,3,
"Romanticism_Romanticism_Panofka_panofka_24_vocalises_ttes_voix_22.mid",3,,,,,,
"Romanticism_Romanticism_Rossini_WTELLCEN.mid",16,,,,,,
"Romanticism_Romanticism_Rossini_barber-overture.mid",15,,,,,,
"Romanticism_Romanticism_Rossini_rossini.mid",16,1 2 3 4 13,16,,,
"Romanticism_Romanticism_Sarasate_Sarasate_Zapateado.mid",17,2 3 14,6 18,,,
"Romanticism_Romanticism_Schubert_1266d960m3.mid",8,,,,,,
"Romanticism_Romanticism_Schubert_Divertissement_Hongroise_D.818_Op.54_1.Andante.mid",4,1,4,,,
"Romanticism_Romanticism_Schubert_First_Waltzes_D.365_Op.9.mid",4,,,,,,
"Romanticism_Romanticism_Schubert_Piano_Sonata_in_A-_Op.posth.143_D.784_1.Allegro_giusto.mid",4,,,1,3,
"Romanticism_Romanticism_Schubert_Var_on_Anselm_Huttenbrenner_in_Am_D.576.13.mid",2,,,,,,
"Romanticism_Romanticism_Schubert_Var_on_Anselm_Huttenbrenner_in_Am_D.576.4.mid",2,,,2,3,
"Romanticism_Romanticism_Schubert_shubavem.mid",4,3,1,,,
"Romanticism_Romanticism_Schumann_811scn15_5.mid",6,,,2,3,
"Romanticism_Romanticism_Schumann_Bilder_ais_Osten_Op.66_no.5.mid",4,,,1 2,3 4,
"Romanticism_Romanticism_Schumann_Concerto_Piano_and_Orch_Op.92_intro.mid",21,1 2 3 9,13 14,,,
"Romanticism_Romanticism_Schumann_Fantasy_for_Clarinet_and_Piano_Op.73_no3.mid",4,2,,,,1
"Romanticism_Romanticism_Schumann_Short_Piano_Hide_and_Seek.mid",8,,,7,8,
"Romanticism_Romanticism_Schumann_Short_Piano_In_a_Gondola.mid",8,,,3,4,
"Romanticism_Romanticism_Schumann_Waldszenen_Op.82_no2.mid",6,1,,,,
"Romanticism_Romanticism_Schumann_Zigeunerleben_Op.29_No.3.mid",6,,,,,,
"Romanticism_Romanticism_Strauss_Johann_Bludanube_piano.mid",14,2 3,14,,,
"Romanticism_Romanticism_Strauss_Johann_fledermausquadrille.mid",4,,,2 3,1 4,
"Romanticism_Romanticism_Strauss_Johann_straussj_viennalife.mid",8,7,,,,
"Romanticism_Romanticism_Sullivan_2573chieftain201.mid",3,1, ,2,3,
"Romanticism_Romanticism_Sullivan_2580chieftain209.mid",5,1,,2,3,
"Romanticism_Romanticism_Verdi_1609verdilux.mid",5,1 2,3,4,5,
"Romanticism_Romanticism_Wagner_VALKYRIE.mid",29,,,,,,
"Romanticism_Romanticism_Wolf_1597ich.mid",14,1,,,,
"Romanticism_Romanticism_Wolf_wolf_2_einklang.mid",4,1,4,,,
"XXCentury_Expressionism_Schoenberg_pierrot_lunaire_17_parodie.mid",5, , ,,,
"XXCentury_Impressionism_Debussy_011_childr_4.mid",9,2,7,,,
"XXCentury_Impressionism_Debussy_012_debima04.mid",8,,,,,,
"XXCentury_Impressionism_Debussy_013_apresmid.mid",8,1,8,,,
"XXCentury_Impressionism_Debussy_013_jimbo.mid",5,,,,,,
"XXCentury_Impressionism_Debussy_034_debrap.mid",20,7,20,,,
"XXCentury_Impressionism_Debussy_0_pr1no2.mid",11,2 3,10 11,,,
"XXCentury_Impressionism_Debussy_5_plp3.mid",2,,,1,2,1
"XXCentury_Impressionism_Debussy_debussy-estampes_jardin_pluie.mid",2,,,1,2,
"XXCentury_Impressionism_Debussy_debussy-lafille.mid",3,1,,,,
"XXCentury_Impressionism_Debussy_debussy-lafille.mid",3,1,,,,3
"XXCentury_Impressionism_Debussy_debussy-prelude_1livre_06.mid",7,,,1,2,
"XXCentury_Impressionism_Debussy_debussy-prelude_1livre_08.mid",7,,,1,3,
"XXCentury_Impressionism_Debussy_debussy-prelude_2livre_18.mid",8,,5,,,
"XXCentury_Impressionism_Debussy_gmclair.mid",4,,,1,2,
"XXCentury_Impressionism_Ravel_ravel-gaspard_nuit_ondine_1.mid",5,,,,,1
"XXCentury_Misc_Balasanyan_balasanyan-horsemen.mid",26,1 2 3 4 5 6,10 26,,,
"XXCentury_Misc_Balasanyan_balasanyan-round_dance.mid",29,1 2 3,27 29,,,
"XXCentury_Misc_Britten_litle_babe.mid",10,1 2,4,5,6,
"XXCentury_Misc_Grainger_childrensmarch.mid",4,,,1 3,2 4,
"XXCentury_Misc_Grainger_irish_tune.mid",9,2,9,,,
"XXCentury_Misc_Grainger_molly.mid",21,1 2 3 4,7 14,,,
"XXCentury_Misc_Messiaen_1331banquetc.mid",6,,,,,,
"XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov1.mid",16,2 3 4 5,16,,,
"XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid",9,1 2,,,,
"XXCentury_Neoclassicism_Prokofiev_Prokofiev-MonteguesAndCapulets.mid",16,1 2 6 12,7 11 16,,,
"XXCentury_Neoclassicism_Prokofiev_piano_conc_no3_op26_mov1.mid",16,,,,,,
"XXCentury_Neoclassicism_Satie_2684gnossinnes5.mid",2,,,1,2,
"XXCentury_Neoclassicism_Shostakovich_s_waltz4.mid",3,2 3,,,,
"XXCentury_Neoclassicism_Stravinsky_2809stravinsky2.mid",17,1 2 3 6,17,,,
"XXCentury_Neoclassicism_Stravinsky_stravin3.mid",12,4 5,7,,,
"XXCentury_XX-Nationalism_Albeniz_86.mid",2, , ,,,
"XXCentury_XX-Nationalism_Albeniz_albesp5.mid",8,,,,,,
"XXCentury_XX-Nationalism_Albeniz_albesp6.mid",8,,,1,2,
"XXCentury_XX-Nationalism_Albeniz_leyenda.mid",2,1,,,,
"XXCentury_XX-Nationalism_Barrios_Mangore_abarrios-epitafio.mid",4,1, ,,,
"XXCentury_XX-Nationalism_Barrios_Mangore_abarrios-reloj.mid",4,1,4,,,
"XXCentury_XX-Nationalism_Barrios_Mangore_barrios_mangore_tango_no2_ed.mid",3,,,1,2,
"XXCentury_XX-Nationalism_Bartok_Bartok_Roumanian-3.mid",7,,,1,2,
"XXCentury_XX-Nationalism_Bartok_Bartok_Roumanian-4.mid",7,,,1,2,
"XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid",18,11,16,,,
"XXCentury_XX-Nationalism_Gershwin_2131prgybess.mid",10,,,,,,
"XXCentury_XX-Nationalism_Holst_FIRST-2.mid",31,1 2 3 5 16,15 24,,,
"XXCentury_XX-Nationalism_Holst_Jupiter.mid",28,,,,,,
"XXCentury_XX-Nationalism_Holst_SECOND-4.mid",31,1 2 3 4 5 ,24,,,
"XXCentury_XX-Nationalism_Holst_first_suite_op28_march.mid",17,,,,,,
"XXCentury_XX-Nationalism_Janacek_JANSINF5.mid",26,,,,,,
"XXCentury_XX-Nationalism_Janacek_TarasBulba3.mid",39,,,,,,
"XXCentury_XX-Nationalism_Joplin_The_Entertainer.mid",5,,,1,2 3,
"XXCentury_XX-Nationalism_Khachaturian_toccata.mid",8,,,,,1
"XXCentury_XX-Nationalism_Knipper_cavalry.mid",17,1 2 3 4 ,10 17,,,
"XXCentury_XX-Nationalism_Nielsen_symp_no2_finale.mid",19,,,,,,
"XXCentury_XX-Nationalism_Orff_Orff-Carmina_Burana-werwelmi.mid",21,1,16,,,
"XXCentury_XX-Nationalism_Orff_orff_carmina_03.mid",11,1 2 3 4, ,,,
"XXCentury_XX-Nationalism_Sibelius_karelia_interemezzo.mid",16,1 2 3 4,10 15,,,
"XXCentury_XX-Nationalism_Tarrega_tarrega_preludio_no1.mid",2,,,,,,
"XXCentury_XX-Nationalism_Vaughan_Williams_Seasongs.mid",20,1 2 3 4,13,,,
"XXCentury_XX-Nationalism_Vaughan_Williams_WilliamsV_FantasiaTallis.mid",16,1 2 5 11,10 15,,,
"XXCentury_XX-Nationalism_Vaughan_Williams_wasps_NOGM.mid",23, , ,,,
"XXCentury_XX-Nationalism_Villalobos_196.mid",16, , ,1,2,
"XXCentury_XX-Nationalism_Villalobos_prole_do_bebe_no1_no4_mulatinha.mid",17,,,,,,
"XXCentury_XX-Nationalism_Villalobos_prole_do_bebe_no1_no4_petite_mulatrese.mid",15,,,1 2,3,
"XXCentury_XX-Nationalism_Villalobos_prole_do_bebe_no1_no7_polichinelo_2.mid",15,,,,,,
"XXCentury_XX-Nationalism_Villalobos_suite_floral_no2.mid",16,2,11,,,
"XXCentury_XX-Nationalism_Villalobos_suite_infantil_no2_mov3.mid",9,2,,2,3,
Baroque_Baroque-Early_Marini_op22_zarab_m.mid,4,1,2,,,
Baroque_Baroque-Late_Albinoni_Tomaso_Albinoni_Adagio_in_G_minor.mid,7,,,,,2
Baroque_Baroque-Late_Bach_294jsb0803.mid,8,,,1,2,
Baroque_Baroque-Late_Bach_2PART_01.mid,5,,,1,2,
Baroque_Baroque-Late_Bach_ARTFUG11.mid,8,2 6,4 8,,,
Baroque_Baroque-Late_Bach_BACH2PR2.mid,5,,,,,1
Baroque_Baroque-Late_Bach_Jesu_R1.mid,7,1,6,,,
Baroque_Baroque-Late_Bach_Minuets.mid,7,,,,,1
Baroque_Baroque-Late_Bach_Prelue#3.mid,3,,,2,3,1
Baroque_Baroque-Late_Bach_Violin_Concerto_in_E_Mov._1.mid,5,1 2,3,,,
Baroque_Baroque-Late_Bach_WTCPRE22.mid,4,,,3,4,
Baroque_Baroque-Late_Bach_ZZBACH1.mid,4,2 3,4,,,
Baroque_Baroque-Late_Bach_aria.mid,11,4,1,,,
Baroque_Baroque-Late_Bach_babwv653.mid,7,2,3,,,
Baroque_Baroque-Late_Bach_bach_cantata_150_2.mid,7,2,5,,,
Baroque_Baroque-Late_Bach_bachmen7_v2.mid,4,,,1,2,
Baroque_Baroque-Late_Bach_bjs83106.mid,6,1,2,,,
Baroque_Baroque-Late_Bach_g2fug.mid,2,,,,,2 3
Baroque_Baroque-Late_Bach_jsbos21.mid,11,1 2,5,,,
Baroque_Baroque-Late_Bach_wtc1102.mid,4,,,1,2,
Baroque_Baroque-Late_Bach_wtc2101.mid,4,,,1,2,
Baroque_Baroque-Late_Bach_wtc2112.mid,5,,,1 2 ,3,
Baroque_Baroque-Late_Bach_wtc2182.mid,5,,,1 2 ,3,
Baroque_Baroque-Late_Haendel_handels3.mid,8,1 4,,,,
Baroque_Baroque-Late_Purcell_PURCELLoverture.mid,8,3 4 5,6,7,8,
Baroque_Baroque-Late_Vivaldi_Antonio_Vivaldi_Four_Seasons_Spring.mid,5,1 2,5,,,
Baroque_Baroque-Late_Walther_15hortc_m.mid,3,2,4,,,
Baroque_Baroque-Middle_Lully_7_lste_m.mid,6,2 3,6,,,
Baroque_Baroque-Middle_Rosenmuller_01studm_m.mid,4,2 3,4 5,,,
Baroque_Baroque-Middle_Rosenmuller_06padal_m.mid,4,1 2,3 4,,,
Baroque_Baroque-Middle_Rosenmuller_07son_m.mid,6,2 3,7,,,
Baroque_Baroque-Middle_Rosenmuller_09padal_m.mid,4,2,4 5,,,
Classicism_Classicism_Clementi_sontina.mid,2,,,1,2,
Classicism_Classicism_Haydn_haydn_-4.mid,5,,,1,3,
Classicism_Classicism_Hummel_2284lagalantreg.mid,2,,,1,2,
Classicism_Classicism_Mozart_2018mozk299no2.mid,25,4,9 10,,,
Classicism_Classicism_Mozart_Symphony35-41-011-k385_3.mid,12,6,2 10,,,
Classicism_Classicism_Mozart_Symphony35-41-011-k425_2.mid,12,6,10,,,
Classicism_Classicism_Mozart_Symphony35-41-012-k504_2.mid,11,7,11,,,
Classicism_Classicism_Mozart_Symphony35-41-3-msy3853.mid,10,6,2 10,,,
Classicism_Classicism_Mozart_arias-notturn1.mid,6,1 2 4 5 ,6,,,
Classicism_Classicism_Mozart_figovert.mid,12,8 9,4 12,,,
Classicism_Classicism_Mozart_k280-2.mid,2,,,2,3,
Classicism_Classicism_Mozart_moz22_1.mid,9,2,10,,,
Classicism_Classicism_Mozart_moz330_1.mid,2,,,1,2,
Classicism_Classicism_Mozart_moz487_7.mid,6,1,2,,,
Classicism_Classicism_Mozart_mozart23.mid,21,1 7,11,,,
Classicism_Classicism_Mozart_mozartk1.mid,4,,4,1,2,
Medieval_ArsNova_Machau_machaut-b01.mid,4,2,3,,,
Medieval_ArsNova_Solage_solage-le_basile.mid,4,3,5,,,
Medieval_ArsNova_Trebor_trebor45.mid,4,2,4,,,
Renaissance_Renaissance-Early_Anonymous_eladondon.mid,11,2,4,,,
Renaissance_Renaissance-Late_Anonymous_pippers_fancy.mid,10,1,3,,,
Renaissance_Renaissance-Late_Gabrieli_canzone.mid,10,2,4,,,
Renaissance_Renaissance-Late_Gastoldi_gastoldi-amor_v.mid,8,3 5,6,,,
Renaissance_Renaissance-Late_Victoria_Ad_Caenam_Agni_Providi.mid,4,1,4,,,
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-2-Gloria-t.mid,5,1 2 3,5,,,
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-3-Credo-c.mid,5,4,6,,,
Renaissance_Renaissance-Late_Victoria_Ave_Maria-a_8-2c.mid,8,1 5,4 8,,,
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-1-Kyrie-s.mid,4,2,5,,,
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-3-Credo-c.mid,4,3,5,,,
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-2-Gloria-2t.mid,6,1,6,,,
Renaissance_Renaissance-Late_Victoria_Gaudeamus-4-Sanctus-t.mid,6,1,6,,,
Renaissance_Renaissance-Late_Victoria_Iste_Sanctus-s.mid,4,1,4,,,
Renaissance_Renaissance-Late_Victoria_LJ3-Jod_Manum_Suam-2c.mid,6,4 5,7,,,
Renaissance_Renaissance-Late_Victoria_LJbis7-Heth_Misericordiae_Domini-1s.mid,6,2 3,7,,,
Renaissance_Renaissance-Late_Victoria_Letaniae_De_Beata_Virgine.mid,8,1 2 5 6,4 8,,,
Renaissance_Renaissance-Late_Victoria_Magnificat_Sexti_Toni-impares-1t.mid,5,3,5,,,
Renaissance_Renaissance-Late_Victoria_Magnificat_Tertii_Toni-pares-2s.mid,7,2 3,8,,,
Renaissance_Renaissance-Late_Victoria_OD-10-Libera_Me-c.mid,6,1 2,6,,,
Renaissance_Renaissance-Late_Victoria_O_Quam_Gloriosum-2-Gloria-c.mid,4,2,4,,,
Renaissance_Renaissance-Late_Victoria_SV08-Beatus_Vir-2s.mid,4,1 2,4,,,
Renaissance_Renaissance-Late_Victoria_Salve-5-Agnus_Dei-1b.mid,8,2 7,5 8 9,,,
Renaissance_Renaissance-Late_Victoria_TR09-Animam_Meam_Dilectam-c.mid,4,3,5,,,
Renaissance_Renaissance-Late_Victoria_Vexilla_Regis_More_Hispano-b.mid,6,1 2 ,5 6,,,
Renaissance_Renaissance-Late_Victoria_Vidi_Speciosam-a_8-1t.mid,8,3,8,,,
Renaissance_Renaissance-Middle_Certon_certon-je_ne_lose_dire.mid,7,1,4,,,
Romanticism_Post-romanticism_Saint_Saens_893aquar07.mid,21,2,,,,
Romanticism_Post-romanticism_Scriabin_etude_op42_no1.mid,2,,,1,2,
Romanticism_Romantic-Nationalism_Barbieri_Barbieri_barberillo.mid,31,1 2 3 22,26,,,
Romanticism_Romantic-Nationalism_Delius_legends.mid,19,13 14,17,2,3,
Romanticism_Romantic-Nationalism_Grieg_holberg_suite_op40_1mov_edvard_grieg.mid,6,1 2 3,6,,,
Romanticism_Romantic-Nationalism_Moszkowski_2370mmel.mid,3,1,,2,3,
Romanticism_Romanticism_Beethoven_3rdSymph_2NDMOV.mid,18,1 2 9,13,,,
Romanticism_Romanticism_Beethoven_8thSymph_8THSY1.mid,16,2,8,,,
Romanticism_Romanticism_Beethoven_PATHETM1.mid,4,,,3,4,
Romanticism_Romanticism_Beethoven_SON23.mid,10,,,2,3,
Romanticism_Romanticism_Beethoven_Symphonie7_Opus92_Mvt1-cvikl.mid,12,1 2 8,11 12,,,
Romanticism_Romanticism_Beethoven_Symphonie8_Opus93_Mvt1-viens.mid,18,1 2 8,12,,,
Romanticism_Romanticism_Beethoven_symphony7m4.mid,14,8,12,,,
Romanticism_Romanticism_Berlioz_Berlioz_Hector_Sur_Les_Lagunes.mid,9,4 5,7 8,,,
Romanticism_Romanticism_Bizet_bizet_carmen_17.mid,7,2,7 8,,,
Romanticism_Romanticism_Bizet_bizet_carmen_19.mid,13,2 3 4 9 10,7,12,13,
Romanticism_Romanticism_Brahms_440symph2-3.mid,12,2 7,10 12,,,
Romanticism_Romanticism_Brahms_Four_Ballades_Op.10_No.1_in_Dm.mid,6,,,2,4,
Romanticism_Romanticism_Brahms_JBSCHFAE.mid,3,1,,2,3,
Romanticism_Romanticism_Brahms_Piano_Quintet_in_Fm_Op.34_mov1.mid,5,2,5,,,
Romanticism_Romanticism_Brahms_Piano_Quintet_in_Fm_Op.34_mov3.mid,5,2,5,,,
Romanticism_Romanticism_Burgmuller_1127burgmul7reg.mid,2,,,1,2,
Romanticism_Romanticism_Chopin_Nocturne_No15_in_Fm_Op.55_Nocturne_No1.mid,3,,,1,2,
Romanticism_Romanticism_Chopin_Nocturne_No7_in_C#m_Op.27_Nocturne_No1.mid,3,,,2,3,
Romanticism_Romanticism_Chopin_Op.10_No.12_C_min.mid,2,,,1,2,
Romanticism_Romanticism_Chopin_Valse_in_Db_Op.64_No1_La_Valse_Minute_7.mid,6,,,1,2,
Romanticism_Romanticism_Gounod_GP_1_FAU.mid,17,14,18,,,
Romanticism_Romanticism_Gounod_GP_6_FAU.mid,11,2 8,12,,,
Romanticism_Romanticism_Liszt_Au_Bord_Dune_Source.mid,7,,,1,2,
Romanticism_Romanticism_Mendelssohn_GMMVIOL_2.mid,14,1,4,,,
Romanticism_Romanticism_Rossini_GUILLTEL.mid,3,,,1,2 3,
Romanticism_Romanticism_Schubert_First_Waltz_No.2.mid,6,1,6,,,
Romanticism_Romanticism_Schubert_Four_Impromptus_D.935_Op.posth.142_No.2_in_Ab_2.mid,3,,,,,1
Romanticism_Romanticism_Schubert_Piano_Sonata_in_D_D.850_Op.53_No.17_4.Rondo.mid,4,,,1,3,
Romanticism_Romanticism_Schubert_Schubert-Serenade.mid,3,1,,2,3,
Romanticism_Romanticism_Schubert_Six_Moments_Musicaux_D.780_Op.94_No.3_in_Fm_3.mid,4,3,4,,,
Romanticism_Romanticism_Schubert_avemaria_R1.mid,4,1 4,3,,,
Romanticism_Romanticism_Strauss_Johann_rad.mid,9,2 3,1,,,
Romanticism_Romanticism_Sullivan_2578chieftain207.mid,7,3,,4,5,
XXCentury_Impressionism_Debussy_debussy_tambourin.mid,8,2,7 8,,,
XXCentury_Impressionism_Ravel_ravel-wind_quintet.mid,5,1 2,5,,,
XXCentury_Neoclassicism_Prokofiev_fugitive_visions_no20.mid,7,,,2,3,
XXCentury_Neoclassicism_Prokofiev_piano_conc_no3_op26_mov3.mid,20,,20,,,
XXCentury_XX-Nationalism_Arutunian_ARUT01.mid,10,1,3 5,,,
XXCentury_XX-Nationalism_Bartok_bagatelle_op11_no3.mid,7,,,2,3,
XXCentury_XX-Nationalism_Janacek_1210jansinf3.mid,20,3 5 16,20,13 14,15,
XXCentury_XX-Nationalism_Janacek_tarasb3.mid,29,3 4 6,28 30,,,
XXCentury_XX-Nationalism_Khachaturian_gayane_lezqhink.mid,22,1 2 3 4,22,,,
XXCentury_XX-Nationalism_Orff_orff_carmina_08.mid,10,1,4,,,
XXCentury_XX-Nationalism_Orff_orff_carmina_18.mid,12,1 2 3,8,,,
XXCentury_XX-Nationalism_Sibelius_alla_marcia.mid,23,1 2 3 4,,,,
XXCentury_XX-Nationalism_Villalobos_prole_do_bebe_no1_no2.mid,15,,,1 2,3,
